"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 15, 2013","83.196","83.115","83.620","83.035","27.75K","0.04%"
"Jul 12, 2013","83.163","82.930","83.400","82.885","32.22K","0.30%"
"Jul 11, 2013","82.915","82.870","83.425","82.600","52.53K","-1.57%"
"Jul 10, 2013","84.234","84.875","84.925","83.640","51.06K","-0.65%"
"Jul 09, 2013","84.781","84.485","84.965","84.310","41.45K","0.43%"
"Jul 08, 2013","84.414","84.830","84.835","84.355","31.40K","-0.32%"
"Jul 05, 2013","84.689","84.125","84.930","84.065","50.50K","1.48%"
"Jul 04, 2013","83.451","83.360","84.155","83.335","14.54K","0.00%"
"Jul 03, 2013","83.451","83.790","83.935","83.275","33.94K","-0.37%"
"Jul 02, 2013","83.764","83.205","83.835","83.170","31.75K","0.61%"
"Jul 01, 2013","83.253","83.410","83.470","83.175","25.01K","-0.15%"
"Jun 28, 2013","83.376","83.235","83.595","82.975","35.53K","0.27%"
"Jun 27, 2013","83.152","83.130","83.430","83.015","30.55K","-0.09%"
"Jun 26, 2013","83.228","82.920","83.275","82.735","29.40K","0.52%"
"Jun 25, 2013","82.800","82.580","82.950","82.440","38.00K","0.20%"
"Jun 24, 2013","82.633","82.710","83.050","82.525","42.42K","0.14%"
"Jun 21, 2013","82.517","81.910","82.745","81.765","53.83K","0.51%"
"Jun 20, 2013","82.096","81.555","82.320","81.440","58.00K","0.61%"
"Jun 19, 2013","81.595","80.860","81.665","80.615","47.80K","1.05%"
"Jun 18, 2013","80.749","80.810","81.155","80.710","43.94K","0.02%"
"Jun 17, 2013","80.733","80.640","80.805","80.630","0.79K","0.10%"
"Jun 14, 2013","80.650","80.755","81.000","80.595","14.58K","-0.11%"
"Jun 13, 2013","80.742","80.865","80.980","80.505","28.56K","-0.25%"
"Jun 12, 2013","80.946","81.100","81.310","80.745","66.88K","-0.20%"
"Jun 11, 2013","81.110","81.720","81.750","81.025","59.58K","-0.66%"
"Jun 10, 2013","81.651","81.800","82.090","81.590","54.89K","-0.01%"
"Jun 07, 2013","81.660","81.585","81.855","81.080","74.33K","0.15%"
"Jun 06, 2013","81.537","82.605","82.690","81.065","106.68K","-1.30%"
"Jun 05, 2013","82.612","82.855","82.910","82.505","42.71K","-0.23%"
"Jun 04, 2013","82.802","82.730","83.000","82.630","25.27K","0.14%"
"Jun 03, 2013","82.688","83.355","83.415","82.455","50.02K","-0.85%"
"May 31, 2013","83.401","83.100","83.650","83.050","40.09K","0.40%"
"May 30, 2013","83.067","83.605","83.765","83.010","50.61K","-0.76%"
"May 29, 2013","83.705","84.385","84.430","83.540","47.18K","-0.55%"
"May 28, 2013","84.172","83.725","84.365","83.705","39.15K","0.49%"
"May 27, 2013","83.758","83.695","83.760","83.565","4.03K","0.00%"
"May 24, 2013","83.758","83.920","84.020","83.500","39.61K","-0.05%"
"May 23, 2013","83.803","84.435","84.595","83.665","61.59K","-0.78%"
"May 22, 2013","84.459","83.865","84.510","83.520","70.88K","0.60%"
"May 21, 2013","83.955","83.885","84.300","83.735","42.61K","0.13%"
"May 20, 2013","83.842","84.240","84.400","83.800","34.69K","-0.65%"
"May 17, 2013","84.387","83.880","84.515","83.865","47.33K","0.79%"
"May 16, 2013","83.722","83.890","84.125","83.570","40.06K","-0.28%"
"May 15, 2013","83.961","83.720","84.220","83.680","41.08K","0.30%"
"May 14, 2013","83.713","83.245","83.835","83.045","44.35K","0.42%"
"May 13, 2013","83.365","83.265","83.455","83.150","21.77K","0.16%"
"May 10, 2013","83.231","82.815","83.520","82.765","45.85K","0.43%"
"May 09, 2013","82.875","81.965","82.915","81.835","34.97K","1.13%"
"May 08, 2013","81.951","82.365","82.400","81.780","25.10K","-0.47%"
"May 07, 2013","82.335","82.380","82.425","82.120","18.35K","-0.05%"
"May 06, 2013","82.378","82.140","82.475","82.040","20.04K","0.22%"
"May 03, 2013","82.195","82.290","82.610","81.835","41.77K","-0.11%"
"May 02, 2013","82.282","81.640","82.415","81.540","43.07K","0.93%"
"May 01, 2013","81.522","81.740","81.780","81.370","24.79K","-0.35%"
"Apr 30, 2013","81.807","82.225","82.355","81.640","34.63K","-0.48%"
"Apr 29, 2013","82.202","82.445","82.520","82.100","22.78K","-0.45%"
"Apr 26, 2013","82.571","82.895","82.905","82.460","25.97K","-0.32%"
"Apr 25, 2013","82.840","83.030","83.055","82.485","30.93K","-0.22%"
"Apr 24, 2013","83.026","83.210","83.325","82.965","24.95K","-0.19%"
"Apr 23, 2013","83.186","82.765","83.200","82.650","28.99K","0.44%"
"Apr 22, 2013","82.824","82.835","83.045","82.735","29.89K","-0.03%"
"Apr 19, 2013","82.846","82.670","82.895","82.400","30.43K","0.20%"
"Apr 18, 2013","82.681","82.735","82.755","82.460","24.10K","-0.13%"
"Apr 17, 2013","82.791","81.895","82.815","81.890","51.70K","1.18%"
"Apr 16, 2013","81.823","82.395","82.620","81.780","42.10K","-0.83%"
"Apr 15, 2013","82.507","82.190","82.545","82.190","30.02K","0.12%"
"Apr 12, 2013","82.406","82.295","82.585","82.140","25.29K","0.10%"
"Apr 11, 2013","82.325","82.650","82.680","82.140","27.95K","-0.37%"
"Apr 10, 2013","82.634","82.485","82.675","82.320","24.75K","0.27%"
"Apr 09, 2013","82.414","82.780","82.820","82.375","21.87K","-0.55%"
"Apr 08, 2013","82.869","82.750","82.955","82.605","19.37K","0.32%"
"Apr 05, 2013","82.603","82.880","83.010","82.310","30.71K","-0.23%"
"Apr 04, 2013","82.795","82.840","83.660","82.740","43.46K","-0.08%"
"Apr 03, 2013","82.861","83.075","83.245","82.770","20.05K","-0.28%"
"Apr 02, 2013","83.092","82.870","83.130","82.645","16.80K","0.23%"
"Apr 01, 2013","82.899","83.175","83.365","82.810","12.02K","-0.33%"
"Mar 28, 2013","83.175","83.420","83.460","83.020","20.73K","-0.28%"
"Mar 27, 2013","83.411","83.040","83.520","83.010","28.79K","0.44%"
"Mar 26, 2013","83.048","83.020","83.165","82.880","19.34K","0.06%"
"Mar 25, 2013","82.995","82.610","83.110","81.830","30.09K","0.56%"
"Mar 22, 2013","82.529","82.960","82.985","82.435","27.12K","-0.45%"
"Mar 21, 2013","82.905","83.000","83.185","82.835","22.59K","-0.05%"
"Mar 20, 2013","82.948","83.240","83.245","82.725","30.49K","-0.32%"
"Mar 19, 2013","83.211","82.935","83.315","82.830","32.72K","0.77%"
"Mar 18, 2013","82.574","82.680","82.830","82.545","0.68K","0.39%"
"Mar 15, 2013","82.256","82.530","82.605","82.060","15.35K","-0.44%"
"Mar 14, 2013","82.623","82.915","83.180","82.440","36.80K","-0.34%"
"Mar 13, 2013","82.902","82.575","83.070","82.350","50.33K","0.37%"
"Mar 12, 2013","82.595","82.675","82.815","82.425","30.03K","0.02%"
"Mar 11, 2013","82.580","82.760","82.885","82.530","31.26K","-0.18%"
"Mar 08, 2013","82.731","82.165","82.945","82.105","39.05K","0.74%"
"Mar 07, 2013","82.123","82.615","82.620","81.995","35.17K","-0.47%"
"Mar 06, 2013","82.507","82.020","82.640","81.975","26.04K","0.44%"
"Mar 05, 2013","82.147","82.210","82.300","81.955","25.02K","-0.13%"
"Mar 04, 2013","82.255","82.355","82.530","82.230","19.76K","-0.13%"
"Mar 01, 2013","82.358","82.010","82.580","81.850","34.83K","0.43%"
"Feb 28, 2013","82.003","81.605","82.075","81.535","27.99K","0.41%"
"Feb 27, 2013","81.672","81.940","81.985","81.555","38.85K","-0.33%"
"Feb 26, 2013","81.940","81.930","82.035","81.630","46.51K","0.20%"
"Feb 25, 2013","81.777","81.705","82.005","81.165","50.84K","0.24%"
"Feb 22, 2013","81.585","81.485","81.700","81.260","33.31K","0.04%"
"Feb 21, 2013","81.551","81.175","81.625","81.125","39.69K","0.49%"
"Feb 20, 2013","81.155","80.460","81.230","80.350","40.94K","0.76%"
"Feb 19, 2013","80.545","80.745","80.765","80.505","15.64K","-0.04%"
"Feb 18, 2013","80.576","80.700","80.830","80.605","9.34K","0.00%"
"Feb 15, 2013","80.576","80.480","80.675","80.305","19.40K","0.05%"
"Feb 14, 2013","80.538","80.180","80.710","80.145","34.17K","0.46%"
"Feb 13, 2013","80.167","80.100","80.255","79.915","28.47K","0.00%"
"Feb 12, 2013","80.163","80.415","80.590","79.990","27.87K","-0.28%"
"Feb 11, 2013","80.389","80.275","80.475","80.170","29.30K","0.09%"
"Feb 08, 2013","80.316","80.300","80.350","80.010","25.10K","0.07%"
"Feb 07, 2013","80.257","79.805","80.345","79.580","46.43K","0.61%"
"Feb 06, 2013","79.767","79.555","79.930","79.530","25.29K","0.29%"
"Feb 05, 2013","79.533","79.650","79.815","79.490","31.43K","-0.05%"
"Feb 04, 2013","79.573","79.175","79.640","79.170","27.26K","0.55%"
"Feb 01, 2013","79.135","79.140","79.325","78.915","43.79K","-0.11%"
"Jan 31, 2013","79.226","79.275","79.400","79.160","30.05K","-0.13%"
"Jan 30, 2013","79.326","79.625","79.665","79.210","35.29K","-0.37%"
"Jan 29, 2013","79.624","79.850","79.935","79.575","21.06K","-0.31%"
"Jan 28, 2013","79.868","79.840","79.995","79.785","19.55K","0.06%"
"Jan 25, 2013","79.820","80.080","80.175","79.745","28.05K","-0.23%"
"Jan 24, 2013","80.007","80.050","80.225","79.925","18.94K","0.02%"
"Jan 23, 2013","79.990","79.940","80.220","79.765","18.76K","0.02%"
"Jan 22, 2013","79.973","80.185","80.190","79.785","24.74K","-0.18%"
"Jan 21, 2013","80.116","80.160","80.185","79.995","9.90K","0.00%"
"Jan 18, 2013","80.116","79.760","80.275","79.710","26.10K","0.51%"
"Jan 17, 2013","79.711","79.800","79.950","79.615","25.25K","-0.18%"
"Jan 16, 2013","79.854","79.765","79.950","79.660","21.23K","0.03%"
"Jan 15, 2013","79.832","79.540","79.940","79.435","33.21K","0.37%"
"Jan 14, 2013","79.540","79.535","79.710","79.405","25.94K","-0.09%"
"Jan 11, 2013","79.611","79.860","79.930","79.490","30.22K","-0.26%"
"Jan 10, 2013","79.817","80.750","80.790","79.745","38.46K","-1.07%"
"Jan 09, 2013","80.677","80.510","80.750","80.450","27.72K","0.29%"
"Jan 08, 2013","80.445","80.310","80.570","80.220","15.52K","0.09%"
"Jan 07, 2013","80.369","80.610","80.800","80.335","36.59K","-0.30%"
"Jan 04, 2013","80.610","80.770","80.995","80.520","40.39K","0.12%"
"Jan 03, 2013","80.515","79.930","80.595","79.920","33.63K","0.71%"
"Jan 02, 2013","79.948","79.620","80.030","79.460","18.90K","0.10%"
"Dec 31, 2012","79.871","79.735","79.960","79.690","11.78K","0.11%"
"Dec 28, 2012","79.785","79.725","80.050","79.685","15.29K","0.08%"
"Dec 27, 2012","79.719","79.640","79.890","79.420","15.35K","0.02%"
"Dec 26, 2012","79.704","79.735","79.810","79.470","9.97K","-0.05%"
"Dec 24, 2012","79.745","79.700","79.800","79.445","8.26K","0.04%"
"Dec 21, 2012","79.712","79.375","79.735","79.340","22.72K","0.51%"
"Dec 20, 2012","79.310","79.405","79.430","79.065","21.97K","-0.00%"
"Dec 19, 2012","79.313","79.380","79.405","79.015","31.55K","-0.09%"
"Dec 18, 2012","79.387","79.620","79.650","79.290","21.58K","-0.16%"
"Dec 17, 2012","79.513","79.590","79.675","79.490","2.24K","-0.06%"
"Dec 14, 2012","79.560","79.955","79.970","79.495","13.37K","-0.44%"
"Dec 13, 2012","79.913","79.900","80.035","79.785","19.36K","0.13%"
"Dec 12, 2012","79.810","80.070","80.110","79.365","45.36K","-0.30%"
"Dec 11, 2012","80.054","80.320","80.370","80.000","17.27K","-0.34%"
"Dec 10, 2012","80.330","80.540","80.570","80.270","19.74K","-0.09%"
"Dec 07, 2012","80.402","80.270","80.975","80.225","32.25K","0.19%"
"Dec 06, 2012","80.253","79.865","80.320","79.725","25.64K","0.61%"
"Dec 05, 2012","79.764","79.620","79.845","79.565","17.87K","0.16%"
"Dec 04, 2012","79.634","79.885","79.920","79.590","21.33K","-0.30%"
"Dec 03, 2012","79.872","80.195","80.215","79.780","23.56K","-0.36%"
"Nov 30, 2012","80.163","80.195","80.340","80.030","15.93K","-0.06%"
"Nov 29, 2012","80.209","80.320","80.365","80.025","19.82K","-0.18%"
"Nov 28, 2012","80.354","80.390","80.610","80.275","15.93K","-0.09%"
"Nov 27, 2012","80.430","80.120","80.505","80.070","18.60K","0.20%"
"Nov 26, 2012","80.266","80.230","80.340","80.180","13.15K","0.04%"
"Nov 23, 2012","80.236","80.755","80.760","80.155","20.54K","-0.90%"
"Nov 22, 2012","80.966","80.840","80.925","80.645","15.72K","0.00%"
"Nov 21, 2012","80.966","80.980","81.300","80.945","4.95K","-0.04%"
"Nov 20, 2012","81.000","81.025","81.075","80.845","13.52K","0.10%"
"Nov 19, 2012","80.922","81.250","81.280","80.835","17.49K","-0.48%"
"Nov 16, 2012","81.310","81.095","81.515","81.080","28.85K","0.21%"
"Nov 15, 2012","81.138","81.205","81.250","80.975","24.28K","0.05%"
"Nov 14, 2012","81.100","81.150","81.215","80.940","23.31K","-0.05%"
"Nov 13, 2012","81.140","81.190","81.320","81.035","20.69K","0.04%"
"Nov 12, 2012","81.106","81.105","81.170","80.985","10.51K","0.01%"
"Nov 09, 2012","81.098","80.950","81.175","80.685","23.74K","0.26%"
"Nov 08, 2012","80.886","80.940","81.110","80.825","20.68K","0.02%"
"Nov 07, 2012","80.867","80.785","81.025","80.365","34.74K","0.19%"
"Nov 06, 2012","80.715","80.800","80.920","80.650","24.33K","-0.16%"
"Nov 05, 2012","80.843","80.710","80.925","80.590","18.16K","0.20%"
"Nov 02, 2012","80.683","80.115","80.740","80.095","28.23K","0.68%"
"Nov 01, 2012","80.136","79.990","80.190","79.925","18.56K","0.19%"
"Oct 31, 2012","79.987","80.005","80.055","79.720","16.08K","0.00%"
"Oct 30, 2012","79.987","80.320","80.375","79.900","14.49K","-0.41%"
"Oct 29, 2012","80.318","80.075","80.425","80.075","11.54K","0.20%"
"Oct 26, 2012","80.156","80.185","80.375","80.000","24.92K","0.05%"
"Oct 25, 2012","80.118","80.075","80.225","79.775","17.23K","0.13%"
"Oct 24, 2012","80.015","80.035","80.245","79.910","18.54K","-0.08%"
"Oct 23, 2012","80.080","79.620","80.155","79.620","21.58K","0.43%"
"Oct 22, 2012","79.736","79.700","79.755","79.535","14.74K","0.06%"
"Oct 19, 2012","79.688","79.425","79.745","79.370","17.72K","0.33%"
"Oct 18, 2012","79.425","79.120","79.465","79.035","17.86K","0.46%"
"Oct 17, 2012","79.059","79.215","79.275","78.970","18.83K","-0.51%"
"Oct 16, 2012","79.464","79.745","79.810","79.365","19.14K","-0.43%"
"Oct 15, 2012","79.806","79.820","80.045","79.680","14.00K","0.08%"
"Oct 12, 2012","79.740","79.850","79.900","79.575","15.02K","-0.15%"
"Oct 11, 2012","79.860","80.145","80.295","79.780","17.28K","-0.20%"
"Oct 10, 2012","80.017","80.185","80.310","79.935","18.39K","-0.06%"
"Oct 09, 2012","80.069","79.650","80.195","79.570","24.27K","0.56%"
"Oct 08, 2012","79.622","79.465","79.805","79.430","8.99K","0.24%"
"Oct 05, 2012","79.428","79.480","79.525","79.180","17.73K","-0.02%"
"Oct 04, 2012","79.440","79.940","80.005","79.355","20.03K","-0.78%"
"Oct 03, 2012","80.064","79.855","80.095","79.795","13.94K","0.29%"
"Oct 02, 2012","79.830","79.890","79.940","79.555","15.25K","-0.10%"
"Oct 01, 2012","79.909","80.045","80.250","79.670","18.31K","-0.14%"
"Sep 28, 2012","80.025","79.625","80.090","79.420","22.45K","0.54%"
"Sep 27, 2012","79.592","79.865","80.010","79.550","18.22K","-0.45%"
"Sep 26, 2012","79.948","79.725","80.080","79.670","17.20K","0.43%"
"Sep 25, 2012","79.608","79.555","79.755","79.375","16.29K","0.04%"
"Sep 24, 2012","79.577","79.420","79.825","79.420","18.01K","0.23%"
"Sep 21, 2012","79.398","79.460","79.520","79.110","18.66K","-0.10%"
"Sep 20, 2012","79.478","79.135","79.755","79.130","27.15K","0.44%"
"Sep 19, 2012","79.127","79.270","79.485","79.070","19.02K","-0.28%"
"Sep 18, 2012","79.346","79.085","79.365","79.035","15.26K","0.64%"
"Sep 17, 2012","78.843","78.840","79.015","78.750","0.88K","0.00%"
"Sep 14, 2012","78.841","79.230","79.265","78.600","16.15K","-0.50%"
"Sep 13, 2012","79.237","79.665","80.075","79.150","29.55K","-0.61%"
"Sep 12, 2012","79.723","79.860","79.990","79.500","35.30K","-0.14%"
"Sep 11, 2012","79.836","80.360","80.370","79.765","20.18K","-0.63%"
"Sep 10, 2012","80.343","80.185","80.400","80.170","20.65K","0.14%"
"Sep 07, 2012","80.234","81.120","81.140","80.140","28.23K","-0.99%"
"Sep 06, 2012","81.033","81.255","81.455","81.005","24.21K","-0.25%"
"Sep 05, 2012","81.235","81.490","81.675","81.115","19.88K","-0.10%"
"Sep 04, 2012","81.316","81.235","81.395","81.055","12.61K","0.12%"
"Sep 03, 2012","81.216","81.210","81.325","81.120","4.73K","0.00%"
"Aug 31, 2012","81.216","81.700","81.740","80.960","24.48K","-0.61%"
"Aug 30, 2012","81.713","81.570","81.780","81.410","12.38K","0.18%"
"Aug 29, 2012","81.564","81.365","81.605","81.350","11.04K","0.22%"
"Aug 28, 2012","81.381","81.700","81.840","81.275","12.83K","-0.38%"
"Aug 27, 2012","81.691","81.615","81.730","81.505","9.52K","0.11%"
"Aug 24, 2012","81.603","81.390","81.750","81.365","15.49K","0.30%"
"Aug 23, 2012","81.359","81.480","81.535","81.220","22.21K","-0.17%"
"Aug 22, 2012","81.497","81.900","82.135","81.470","26.96K","-0.52%"
"Aug 21, 2012","81.920","82.485","82.510","81.805","27.41K","-0.70%"
"Aug 20, 2012","82.500","82.560","82.765","82.435","11.08K","-0.20%"
"Aug 17, 2012","82.663","82.445","82.825","82.380","15.87K","0.30%"
"Aug 16, 2012","82.417","82.695","82.960","82.375","19.64K","-0.36%"
"Aug 15, 2012","82.711","82.595","82.845","82.510","12.11K","0.22%"
"Aug 14, 2012","82.527","82.525","82.615","82.250","15.66K","0.05%"
"Aug 13, 2012","82.486","82.640","82.765","82.285","13.10K","-0.18%"
"Aug 10, 2012","82.631","82.700","82.945","82.500","16.66K","-0.10%"
"Aug 09, 2012","82.710","82.355","82.865","82.270","17.79K","0.33%"
"Aug 08, 2012","82.439","82.375","82.570","82.295","15.85K","0.23%"
"Aug 07, 2012","82.250","82.330","82.425","82.065","16.55K","-0.07%"
"Aug 06, 2012","82.304","82.405","82.625","82.125","15.13K","-0.17%"
"Aug 03, 2012","82.446","83.430","83.470","82.360","24.43K","-1.20%"
"Aug 02, 2012","83.451","83.170","83.610","82.225","37.92K","0.33%"
"Aug 01, 2012","83.178","82.780","83.270","82.540","20.04K","0.57%"
"Jul 31, 2012","82.710","82.865","82.935","82.560","14.74K","-0.19%"
"Jul 30, 2012","82.868","82.755","83.045","82.730","13.97K","0.12%"
"Jul 27, 2012","82.765","82.930","83.065","82.400","34.35K","-0.11%"
"Jul 26, 2012","82.859","83.755","83.850","82.660","35.68K","-0.93%"
"Jul 25, 2012","83.641","84.135","84.175","83.625","18.75K","-0.60%"
"Jul 24, 2012","84.145","83.835","84.245","83.760","18.64K","0.39%"
"Jul 23, 2012","83.815","83.750","84.140","83.720","22.95K","0.29%"
"Jul 20, 2012","83.573","83.015","83.665","82.975","22.20K","0.71%"
"Jul 19, 2012","82.980","83.105","83.255","82.800","18.93K","-0.26%"
"Jul 18, 2012","83.196","83.120","83.460","83.045","14.57K","0.03%"
"Jul 17, 2012","83.168","83.260","83.690","83.030","19.75K","-0.06%"
"Jul 16, 2012","83.218","83.400","83.770","83.130","15.63K","-0.31%"
"Jul 13, 2012","83.474","83.855","83.935","83.380","23.23K","-0.40%"
"Jul 12, 2012","83.809","83.600","83.985","83.580","18.84K","0.10%"
"Jul 11, 2012","83.728","83.540","83.760","83.250","19.05K","0.20%"
"Jul 10, 2012","83.559","83.305","83.650","83.135","18.93K","0.25%"
"Jul 09, 2012","83.351","83.560","83.630","83.265","23.71K","-0.25%"
"Jul 06, 2012","83.561","82.910","83.605","82.885","30.58K","0.75%"
"Jul 05, 2012","82.942","82.340","83.085","82.180","27.61K","1.31%"
"Jul 04, 2012","81.872","81.915","82.370","81.895","4.86K","0.00%"
"Jul 03, 2012","81.872","82.025","82.145","81.815","14.99K","-0.17%"
"Jul 02, 2012","82.008","81.730","82.095","81.655","17.07K","0.31%"
"Jun 29, 2012","81.753","82.885","82.905","81.560","40.49K","-1.51%"
"Jun 28, 2012","83.007","82.755","83.070","82.410","31.16K","0.24%"
"Jun 27, 2012","82.810","82.585","82.905","82.470","19.50K","0.33%"
"Jun 26, 2012","82.539","82.650","82.865","82.430","25.70K","-0.15%"
"Jun 25, 2012","82.662","82.490","82.825","82.460","18.42K","0.27%"
"Jun 22, 2012","82.442","82.490","82.670","82.340","22.11K","-0.06%"
"Jun 21, 2012","82.488","81.690","82.615","81.660","29.68K","0.92%"
"Jun 20, 2012","81.734","81.650","81.960","81.405","42.48K","0.18%"
"Jun 19, 2012","81.586","82.110","82.280","81.390","34.98K","-0.33%"
"Jun 18, 2012","81.854","81.235","81.915","81.225","0.11K","0.31%"
"Jun 15, 2012","81.605","81.905","81.935","81.255","12.98K","-0.47%"
"Jun 14, 2012","81.988","82.125","82.295","81.805","29.76K","-0.08%"
"Jun 13, 2012","82.057","82.445","82.590","81.920","44.60K","-0.48%"
"Jun 12, 2012","82.449","82.630","82.755","82.350","41.58K","-0.12%"
"Jun 11, 2012","82.548","82.000","82.650","81.720","30.96K","-0.02%"
"Jun 08, 2012","82.562","82.280","82.945","82.270","30.05K","0.56%"
"Jun 07, 2012","82.106","82.250","82.455","81.960","27.25K","-0.33%"
